player_id,name,age,gender,country,height,weight,ball_controlling_skills,body_reflexes,body_balance,jumping_skills,penalties_conversion_rate,mental_strength,goalkeeping_skills,defending_skills,passing_skills,dribbling_skills,shot_accuracy,body_strength_stamina,max_running_speed,strong_foot,behaviour_rating,matches_played,fitness_rating,trophies_won,dedication_level,coaching,years_of_experience,no_of_disqualifications,selection
PLID_7811,Pattie Gatto,25,F,Sweden,6'0,174lbs,57.0,62.0,56.0,65.0,45.0,60.0,9.0,57.0,58.0,30.0,55.0,74.0,23.9,Right,,0.0,8.3,4.0,Medium,Academy,11.0,0.0,0
PLID_19268,Krystina Cheng,24,M,Spain,5'11,157lbs,69.0,72.0,70.0,83.0,70.0,58.0,11.0,61.0,67.0,36.0,58.0,72.0,21.4,Right,7.2,0.0,8.3,5.0,Medium,Academy,10.0,0.0,1
PLID_2177,Jeremiah Postma,19,M,England,5'11,170lbs,73.0,75.0,74.0,33.0,55.0,65.0,11.0,51.0,70.0,41.0,63.0,62.0,29.2,None,6.2,0.0,7.0,3.0,High,Talent Hunt,5.0,0.0,1
PLID_14507,Francie Bichrest,22,M,Chile,5'10,163lbs,14.0,34.0,63.0,69.0,16.0,43.0,60.0,21.0,30.0,8.0,,48.0,16.1,Right,5.9,0.0,3.1,1.0,Medium,Academy,8.0,0.0,0
PLID_16996,Ardis Mosley,16,F,Germany,5'11,169lbs,67.0,63.0,70.0,89.0,60.0,56.0,10.0,28.0,41.0,28.0,56.0,66.0,27.4,Right,,0.0,6.6,2.0,Medium,Unknown,2.0,0.0,1
PLID_22556,Nilda Holgate,32,M,Croatia,5'10,172lbs,81.0,70.0,63.0,68.0,84.0,82.0,9.0,79.0,86.0,38.0,76.0,73.0,26.5,Right,7.8,73.0,7.6,7.0,High,Talent Hunt,18.0,9.0,1
PLID_22190,Mellissa Newhall,26,M,Uruguay,6'2,181lbs,67.0,47.0,48.0,69.0,54.0,65.0,7.0,72.0,65.0,36.0,57.0,84.0,20.2,Right,6.5,,8.4,4.0,Medium,Academy,11.0,4.0,1
PLID_17338,Frederick Spalla,25,F,Mexico,6'0,176lbs,67.0,66.0,62.0,72.0,63.0,74.0,12.0,74.0,66.0,29.0,52.0,74.0,24.2,Any,7.8,73.0,7.3,0.0,Medium,Academy,10.0,10.0,1
PLID_5486,Lorette Curry,25,M,Brazil,5'6,132lbs,69.0,81.0,79.0,58.0,66.0,71.0,12.0,46.0,64.0,38.0,62.0,62.0,27.1,Right,7.6,0.0,6.6,4.0,Medium,Source,11.0,0.0,0
PLID_21765,Delcie Sypher,29,M,Ivory Coast,5'9,157lbs,68.0,85.0,82.0,59.0,73.0,69.0,12.0,36.0,66.0,39.0,68.0,65.0,29.4,Any,6.8,0.0,7.3,9.0,High,Academy,,0.0,1
PLID_20767,Lorine Kleven,16,F,England,5'11,181lbs,65.0,64.0,59.0,62.0,42.0,64.0,10.0,65.0,66.0,34.0,53.0,71.0,27.8,Right,6.3,0.0,6.8,4.0,Medium,Academy,1.0,0.0,1
PLID_21452,Neville Mesta,27,F,Spain,5'10,161lbs,65.0,75.0,70.0,80.0,51.0,52.0,11.0,65.0,66.0,30.0,41.0,70.0,27.6,Left,6.3,0.0,8.1,5.0,High,Academy,13.0,0.0,0
PLID_2047,Perry Stebbins,16,M,Germany,5'9,149lbs,58.0,76.0,72.0,69.0,50.0,41.0,9.0,51.0,55.0,36.0,49.0,41.0,28.3,Right,5.4,0.0,5.3,7.0,High,Talent Hunt,1.0,0.0,1
PLID_21149,Mason Lentine,17,F,Republic of Ireland,5'10,163lbs,31.0,58.0,61.0,70.0,34.0,40.0,14.0,48.0,33.0,14.0,28.0,58.0,22.6,None,4.5,0.0,5.8,2.0,Medium,Talent Hunt,2.0,0.0,0
PLID_10749,Mason Clubb,24,F,Brazil,5'8,154lbs,72.0,75.0,85.0,69.0,75.0,65.0,15.0,73.0,74.0,40.0,60.0,68.0,29.4,Right,7.4,38.0,8.4,5.0,High,Unknown,9.0,6.0,1
PLID_8261,Barbie Lucca,18,F,Argentina,5'7,148lbs,,85.0,83.0,84.0,54.0,66.0,11.0,41.0,64.0,40.0,61.0,56.0,27.6,Any,7.0,0.0,,5.0,High,Source,3.0,0.0,1
PLID_11677,Antonio Youmans,18,F,Honduras,5'11,170lbs,77.0,75.0,63.0,74.0,65.0,69.0,8.0,41.0,64.0,41.0,65.0,70.0,32.9,Right,7.4,0.0,7.5,6.0,High,Academy,3.0,0.0,1
PLID_16550,Lien Mccleery,26,M,United States,5'10,170lbs,62.0,59.0,67.0,37.0,37.0,60.0,9.0,63.0,60.0,32.0,48.0,64.0,22.6,Left,6.3,0.0,7.1,1.0,Medium,Academy,12.0,0.0,0
PLID_13522,Shaquana Wilmes,16,F,Germany,5'10,163lbs,60.0,74.0,68.0,76.0,46.0,42.0,9.0,46.0,54.0,30.0,39.0,53.0,24.9,Left,5.6,0.0,6.2,5.0,High,Academy,2.0,0.0,0
PLID_9183,Flavia Lindsey,16,M,Switzerland,6'3,165lbs,18.0,34.0,26.0,39.0,16.0,30.0,63.0,14.0,26.0,6.0,11.0,46.0,10.6,Right,4.2,0.0,2.7,2.0,Medium,Academy,2.0,0.0,1
PLID_16188,Blossom Books,28,F,Denmark,5'10,161lbs,65.0,65.0,74.0,65.0,59.0,77.0,9.0,62.0,64.0,34.0,54.0,64.0,15.1,Right,6.8,1.0,6.7,5.0,Low,Academy,13.0,0.0,0
PLID_18722,Vaughn Mcgranahan,28,M,Spain,6'1,179lbs,67.0,51.0,62.0,68.0,36.0,59.0,11.0,66.0,61.0,29.0,50.0,60.0,19.8,Right,5.7,1.0,5.1,4.0,High,Source,14.0,0.0,1
PLID_15426,Livia Croff,27,F,England,5'11,174lbs,59.0,78.0,67.0,68.0,41.0,59.0,13.0,67.0,59.0,30.0,45.0,83.0,22.8,Right,6.4,0.0,8.2,5.0,Medium,Academy,13.0,0.0,0
PLID_8312,Riley Hyppolite,26,F,Korea Republic,6'0,171lbs,66.0,83.0,50.0,88.0,68.0,52.0,10.0,63.0,64.0,34.0,67.0,78.0,24.8,Right,6.4,0.0,7.1,4.0,Medium,Academy,12.0,0.0,0
PLID_6985,America Guilliams,25,M,Brazil,5'10,163lbs,58.0,71.0,73.0,54.0,61.0,61.0,14.0,64.0,66.0,28.0,53.0,71.0,27.2,Left,7.1,0.0,8.4,5.0,Medium,Academy,11.0,0.0,0
PLID_15744,Aletha Koss,21,M,Korea Republic,6'0,168lbs,59.0,77.0,71.0,63.0,38.0,56.0,11.0,62.0,59.0,29.0,35.0,67.0,29.5,None,5.8,0.0,6.7,5.0,High,Academy,7.0,0.0,0
PLID_7141,Gertrud Lindley,29,F,Guinea,5'9,161lbs,65.0,67.0,68.0,75.0,73.0,68.0,12.0,40.0,56.0,33.0,67.0,66.0,23.7,Right,6.8,36.0,6.8,5.0,High,Source,15.0,5.0,1
PLID_18683,Kera Kirkham,24,M,Turkey,5'9,169lbs,64.0,69.0,56.0,51.0,64.0,63.0,10.0,52.0,64.0,35.0,65.0,68.0,27.1,Left,6.4,0.0,7.7,2.0,High,Academy,10.0,0.0,0
PLID_8029,Luvenia Kelton,16,F,Argentina,5'11,148lbs,72.0,74.0,73.0,66.0,58.0,74.0,8.0,44.0,60.0,40.0,57.0,62.0,28.8,Left,6.6,0.0,7.1,2.0,High,Academy,,0.0,1
PLID_8742,Elden Scroggins,19,M,Russia,6'1,163lbs,67.0,57.0,59.0,65.0,55.0,66.0,13.0,68.0,58.0,29.0,51.0,70.0,25.5,,6.9,0.0,7.4,6.0,Medium,Talent Hunt,4.0,0.0,1
PLID_13853,Ted Strother,16,F,Spain,6'2,165lbs,34.0,65.0,54.0,68.0,33.0,52.0,9.0,57.0,36.0,18.0,35.0,63.0,24.9,Any,5.2,0.0,5.7,3.0,Low,,2.0,0.0,1
PLID_21733,Kera Dudgeon,16,M,Brazil,5'7,137lbs,75.0,80.0,73.0,50.0,55.0,64.0,10.0,46.0,65.0,38.0,60.0,44.0,29.2,Left,5.9,0.0,6.2,2.0,High,Academy,2.0,0.0,1
PLID_17910,Jeannette Turberville,22,F,Brazil,5'11,174lbs,69.0,59.0,60.0,85.0,40.0,64.0,8.0,71.0,65.0,34.0,45.0,77.0,24.8,Left,6.9,0.0,,2.0,Medium,Academy,8.0,0.0,1
PLID_6329,Raina Wilczynski,16,F,Italy,5'10,157lbs,69.0,68.0,68.0,30.0,70.0,58.0,8.0,53.0,66.0,36.0,53.0,40.0,26.0,Right,6.5,0.0,4.5,3.0,Medium,Academy,1.0,0.0,1
PLID_239,Marlena Mosley,24,F,Republic of Ireland,5'10,176lbs,52.0,49.0,44.0,48.0,35.0,53.0,10.0,51.0,51.0,26.0,40.0,58.0,17.5,Left,4.2,0.0,6.2,2.0,Low,Academy,9.0,0.0,0
PLID_6937,Gilda Harwell,20,M,Russia,5'10,156lbs,59.0,62.0,69.0,63.0,48.0,59.0,8.0,58.0,59.0,31.0,50.0,66.0,18.8,Right,5.3,0.0,7.2,3.0,High,Academy,5.0,0.0,1
PLID_4222,Julius Jimison,24,F,Ghana,5'8,165lbs,81.0,84.0,80.0,77.0,64.0,74.0,4.0,79.0,78.0,43.0,72.0,76.0,28.1,Left,7.8,36.0,7.9,4.0,High,Talent Hunt,9.0,4.0,1
PLID_6912,Illa Brawner,23,F,Slovenia,6'0,161lbs,48.0,54.0,58.0,67.0,39.0,58.0,9.0,61.0,49.0,30.0,34.0,69.0,22.8,Right,6.5,0.0,6.8,5.0,Low,Talent Hunt,9.0,0.0,0
PLID_5478,Augustus Plante,16,M,England,6'2,190lbs,46.0,48.0,39.0,69.0,39.0,43.0,10.0,51.0,26.0,24.0,30.0,68.0,22.5,None,4.4,0.0,6.5,2.0,Medium,Academy,2.0,0.0,0
PLID_20175,Hilde Dunson,16,F,Norway,6'2,165lbs,44.0,59.0,53.0,61.0,44.0,43.0,8.0,45.0,52.0,24.0,43.0,55.0,22.6,Right,5.2,1.0,5.7,2.0,Medium,Academy,2.0,0.0,0
PLID_21383,Houston Lablanc,19,F,Spain,5'9,148lbs,70.0,80.0,83.0,45.0,67.0,63.0,13.0,51.0,73.0,36.0,73.0,56.0,23.4,Left,6.5,0.0,5.9,5.0,Medium,Academy,4.0,0.0,1
PLID_7913,Blossom Lemley,22,F,St Kitts Nevis,6'1,148lbs,74.0,82.0,81.0,45.0,57.0,72.0,10.0,43.0,69.0,36.0,60.0,68.0,25.8,Right,6.2,0.0,6.8,5.0,Low,Talent Hunt,8.0,0.0,1
PLID_3524,Xenia Rieke,16,F,Turkey,5'6,165lbs,64.0,71.0,73.0,41.0,58.0,49.0,10.0,32.0,51.0,36.0,,44.0,28.8,Left,5.4,0.0,3.0,5.0,High,Unknown,2.0,0.0,1
PLID_22564,Ranee Rojo,18,F,Saudi Arabia,5'8,158lbs,56.0,71.0,61.0,41.0,45.0,58.0,11.0,57.0,55.0,32.0,46.0,76.0,25.5,Any,5.4,0.0,7.9,4.0,Medium,Talent Hunt,3.0,0.0,1
PLID_10039,Frederick Abe,20,M,Scotland,5'10,165lbs,53.0,54.0,60.0,50.0,48.0,52.0,10.0,55.0,55.0,29.0,50.0,60.0,21.1,Any,4.8,0.0,6.7,2.0,Medium,Unknown,5.0,0.0,0
PLID_17955,Kena Cimino,23,F,England,6'1,185lbs,16.0,39.0,33.0,55.0,11.0,37.0,59.0,15.0,25.0,6.0,14.0,42.0,11.9,Any,4.8,1.0,2.7,2.0,Medium,Academy,9.0,0.0,0
PLID_22750,Azzie Bichrest,35,F,Italy,5'11,171lbs,,32.0,56.0,64.0,40.0,78.0,11.0,66.0,46.0,20.0,49.0,56.0,12.8,Left,7.0,38.0,3.1,3.0,Medium,Academy,20.0,6.0,1
PLID_21792,Felisa Bober,18,F,Denmark,5'7,139lbs,65.0,84.0,77.0,79.0,49.0,62.0,11.0,54.0,55.0,34.0,41.0,60.0,27.2,Right,7.4,1.0,6.4,4.0,Medium,Academy,4.0,0.0,1
PLID_1330,Herbert Bremer,28,M,China PR,6'0,165lbs,61.0,73.0,54.0,62.0,43.0,57.0,11.0,61.0,63.0,31.0,60.0,65.0,16.1,Right,5.9,0.0,6.8,3.0,Medium,Talent Hunt,13.0,0.0,0
PLID_14718,Migdalia Padua,19,F,Paraguay,5'9,143lbs,61.0,66.0,71.0,89.0,70.0,58.0,12.0,32.0,56.0,34.0,61.0,64.0,26.5,Left,6.8,0.0,5.5,6.0,Medium,Academy,5.0,0.0,1
PLID_22050,Mellissa Halliwell,29,F,Colombia,6'1,172lbs,44.0,45.0,45.0,52.0,45.0,67.0,11.0,60.0,46.0,18.0,44.0,64.0,14.4,Right,7.0,,4.8,4.0,Low,Talent Hunt,14.0,0.0,0
PLID_17937,Sybil Meadow,19,M,Argentina,5'10,172lbs,71.0,87.0,65.0,74.0,65.0,65.0,10.0,64.0,68.0,38.0,67.0,66.0,26.7,Right,7.1,1.0,8.7,3.0,High,Talent Hunt,5.0,0.0,1
PLID_18282,Shyla Shaughnessy,16,M,Belgium,5'10,157lbs,64.0,72.0,67.0,36.0,50.0,49.0,13.0,30.0,48.0,35.0,46.0,57.0,30.6,Left,4.1,0.0,5.1,2.0,Medium,Academy,1.0,0.0,1
PLID_22603,Jeremiah Cheng,16,F,Uruguay,6'0,165lbs,64.0,58.0,63.0,65.0,45.0,46.0,9.0,60.0,59.0,32.0,48.0,60.0,21.2,Right,6.9,0.0,6.2,3.0,Medium,Academy,2.0,0.0,1
PLID_15113,Anisha Gobeil,22,F,Australia,6'1,185lbs,17.0,58.0,46.0,68.0,14.0,47.0,64.0,21.0,44.0,10.0,14.0,52.0,21.9,Right,5.8,0.0,3.9,4.0,Medium,Academy,8.0,0.0,0
PLID_6877,Aleta Spicher,24,F,Chile,5'10,163lbs,67.0,80.0,71.0,64.0,70.0,64.0,9.0,36.0,54.0,37.0,56.0,59.0,28.6,Right,6.0,0.0,5.7,7.0,High,Academy,10.0,0.0,0
PLID_21958,Mervin Kopec,16,,France,6'0,170lbs,66.0,78.0,77.0,56.0,52.0,57.0,11.0,38.0,59.0,38.0,51.0,54.0,27.4,Right,4.6,0.0,4.5,7.0,Medium,Academy,1.0,0.0,1
PLID_17519,Melita Minear,26,F,Chile,6'0,165lbs,31.0,42.0,38.0,77.0,20.0,56.0,74.0,25.0,37.0,8.0,21.0,55.0,18.4,Right,6.6,0.0,4.4,5.0,Medium,Unknown,12.0,0.0,1
PLID_6324,Loriann Garibaldi,24,M,Korea Republic,5'10,146lbs,53.0,75.0,78.0,46.0,50.0,48.0,10.0,49.0,57.0,28.0,,60.0,22.5,Any,5.7,0.0,6.0,1.0,High,Source,9.0,0.0,0
PLID_15344,Benton Mendelsohn,18,M,Argentina,5'11,171lbs,47.0,43.0,54.0,73.0,42.0,57.0,11.0,57.0,32.0,16.0,,65.0,23.4,Right,5.8,1.0,6.2,2.0,Medium,Academy,4.0,0.0,0
PLID_5021,Shawanda Hargett,16,F,Netherlands,5'10,159lbs,60.0,63.0,69.0,51.0,59.0,62.0,12.0,54.0,61.0,30.0,56.0,45.0,23.7,Right,5.7,0.0,3.7,9.0,Medium,Academy,2.0,0.0,0
PLID_1449,Minerva Roberie,16,F,Canada,5'7,148lbs,53.0,66.0,85.0,50.0,39.0,57.0,9.0,42.0,56.0,25.0,43.0,42.0,25.3,Left,4.2,1.0,3.6,5.0,Medium,Academy,1.0,0.0,0
PLID_10899,Noe Grizzle,16,M,Norway,6'3,176lbs,8.0,30.0,25.0,27.0,19.0,29.0,52.0,12.0,20.0,5.0,11.0,42.0,9.2,None,3.6,0.0,2.0,0.0,Medium,Academy,1.0,0.0,0
PLID_13561,Lakendra Mistretta,23,M,South Africa,6'3,165lbs,20.0,30.0,47.0,62.0,22.0,34.0,71.0,14.0,32.0,10.0,15.0,42.0,14.5,Right,4.7,1.0,2.5,0.0,Medium,Academy,9.0,0.0,1
PLID_18577,Mona Tharpe,24,M,Netherlands,6'1,183lbs,30.0,45.0,49.0,70.0,21.0,61.0,80.0,17.0,39.0,6.0,16.0,54.0,19.3,Right,7.8,74.0,4.0,3.0,Medium,Academy,9.0,12.0,1
PLID_19790,Solomon Veliz,17,M,Italy,5'10,170lbs,14.0,36.0,42.0,61.0,17.0,31.0,54.0,11.0,22.0,4.0,11.0,39.0,9.2,Right,3.6,0.0,2.4,2.0,Medium,Academy,2.0,0.0,0
PLID_4184,Luvenia Gatto,17,M,France,5'6,147lbs,62.0,44.0,85.0,49.0,56.0,58.0,9.0,45.0,63.0,32.0,49.0,34.0,19.6,Right,4.8,0.0,3.7,2.0,High,Academy,3.0,0.0,0
PLID_19209,Riley Mcpherson,16,M,Netherlands,6'0,163lbs,76.0,73.0,74.0,80.0,46.0,72.0,11.0,68.0,73.0,39.0,63.0,72.0,27.2,Right,7.6,36.0,7.9,2.0,Medium,Academy,2.0,5.0,1
PLID_2148,Nakita Ratliff,21,M,Brazil,6'2,187lbs,41.0,44.0,45.0,57.0,42.0,58.0,10.0,60.0,35.0,20.0,37.0,69.0,16.8,Right,5.4,0.0,5.9,1.0,Medium,Academy,6.0,0.0,0
PLID_7589,Merrill Grantham,22,M,Germany,6'4,194lbs,29.0,30.0,33.0,70.0,30.0,55.0,70.0,18.0,33.0,10.0,19.0,50.0,15.6,Any,4.8,0.0,3.0,4.0,Medium,Academy,7.0,0.0,1
PLID_18178,Cedrick Sabol,17,M,Spain,6'2,169lbs,75.0,57.0,46.0,41.0,50.0,58.0,12.0,60.0,68.0,30.0,,66.0,13.3,Left,5.4,1.0,5.8,4.0,Medium,Academy,2.0,0.0,1
PLID_1025,Sparkle Koffler,22,F,Republic of Ireland,6'0,179lbs,66.0,49.0,59.0,51.0,59.0,60.0,11.0,61.0,61.0,32.0,56.0,68.0,19.8,Right,5.6,0.0,7.3,6.0,Medium,Academy,7.0,0.0,0
PLID_18383,Solomon Siegfried,17,M,Australia,5'10,160lbs,67.0,71.0,66.0,41.0,58.0,57.0,11.0,52.0,63.0,36.0,60.0,58.0,24.6,Right,6.5,1.0,6.0,4.0,High,Academy,2.0,0.0,1
PLID_12469,Shawna Agron,25,F,Japan,6'0,168lbs,58.0,71.0,54.0,73.0,44.0,58.0,10.0,37.0,40.0,25.0,61.0,75.0,24.1,Right,,0.0,8.2,2.0,High,Source,10.0,0.0,0
PLID_18291,Mayra Balboa,28,M,Sweden,5'11,181lbs,75.0,69.0,70.0,69.0,65.0,75.0,11.0,72.0,75.0,38.0,64.0,69.0,27.6,Left,7.8,39.0,7.5,5.0,Medium,Academy,14.0,5.0,1
PLID_964,Kendall Ries,18,M,Colombia,5'10,154lbs,53.0,71.0,68.0,49.0,51.0,40.0,11.0,29.0,49.0,30.0,54.0,59.0,28.1,Right,5.0,0.0,7.6,5.0,Medium,Source,3.0,0.0,0
PLID_14639,Kyung Conine,30,M,Netherlands,6'6,203lbs,30.0,30.0,25.0,55.0,23.0,57.0,73.0,20.0,34.0,6.0,12.0,52.0,12.6,Right,7.1,36.0,2.9,5.0,Medium,Academy,16.0,4.0,1
PLID_17718,Ivory Kwiecien,31,F,United States,5'10,154lbs,70.0,56.0,68.0,59.0,69.0,68.0,12.0,68.0,62.0,32.0,62.0,70.0,14.9,Any,6.6,0.0,7.4,5.0,Medium,Talent Hunt,16.0,0.0,1
PLID_21940,Caleb Krieg,17,M,Czech Republic,6'2,157lbs,68.0,79.0,48.0,65.0,62.0,60.0,9.0,36.0,55.0,36.0,59.0,59.0,26.0,Right,6.5,0.0,5.7,5.0,High,Academy,2.0,0.0,1
PLID_19297,Shawna Fenstermaker,29,M,England,6'0,,,46.0,47.0,70.0,11.0,68.0,61.0,17.0,30.0,10.0,16.0,42.0,14.2,Right,8.0,0.0,2.7,7.0,Medium,Unknown,15.0,0.0,0
PLID_9712,Rufus Davilla,17,F,Spain,5'11,168lbs,62.0,47.0,78.0,55.0,44.0,50.0,11.0,61.0,46.0,33.0,38.0,66.0,23.0,Right,6.3,0.0,7.0,5.0,Medium,Source,2.0,0.0,1
PLID_4388,Kenny Robards,17,F,Germany,6'0,168lbs,56.0,66.0,68.0,63.0,42.0,45.0,12.0,57.0,49.0,28.0,42.0,76.0,29.4,Any,5.3,0.0,8.1,6.0,High,Academy,2.0,0.0,1
PLID_20131,Deeann Gipe,23,F,Spain,6'2,187lbs,72.0,58.0,35.0,63.0,73.0,58.0,12.0,47.0,61.0,37.0,67.0,78.0,24.8,Left,6.0,0.0,7.2,3.0,High,Academy,8.0,0.0,1
PLID_1195,Riley Tootle,24,M,Czech Republic,6'0,159lbs,74.0,70.0,63.0,62.0,71.0,72.0,10.0,53.0,77.0,40.0,72.0,58.0,23.7,,7.4,,6.7,4.0,Medium,Source,10.0,0.0,1
PLID_12310,Brian Neiman,24,M,Mexico,5'8,165lbs,66.0,62.0,60.0,63.0,55.0,64.0,12.0,69.0,66.0,28.0,60.0,79.0,24.1,Right,6.6,1.0,8.2,6.0,Medium,Academy,9.0,0.0,1
PLID_14431,Les Weinstock,16,F,Portugal,5'8,151lbs,59.0,76.0,78.0,70.0,31.0,51.0,11.0,59.0,43.0,30.0,37.0,52.0,24.4,Right,6.8,0.0,6.0,4.0,Medium,Academy,1.0,0.0,1
PLID_12055,Mechelle Youmans,32,F,China PR,5'7,154lbs,63.0,46.0,83.0,85.0,47.0,59.0,11.0,59.0,68.0,35.0,53.0,48.0,14.9,Left,7.2,1.0,3.6,4.0,High,Academy,17.0,0.0,0
PLID_19273,Leslie Canales,24,F,Japan,5'11,165lbs,48.0,70.0,65.0,72.0,36.0,48.0,9.0,57.0,35.0,19.0,29.0,70.0,21.6,Any,5.0,0.0,6.9,0.0,Medium,Academy,10.0,0.0,0
PLID_18988,Luciana Dickison,26,F,Japan,5'7,150lbs,59.0,82.0,75.0,78.0,30.0,70.0,14.0,55.0,68.0,24.0,,62.0,22.3,Left,6.2,0.0,6.9,5.0,Medium,Academy,12.0,0.0,0
PLID_19175,Leslie Duden,33,F,Denmark,6'0,178lbs,16.0,21.0,31.0,55.0,13.0,55.0,62.0,18.0,28.0,6.0,15.0,44.0,8.5,Right,4.7,0.0,2.0,2.0,Medium,Academy,19.0,0.0,0
PLID_16705,Albertha Constance,22,M,Ivory Coast,6'4,205lbs,,66.0,34.0,63.0,59.0,41.0,11.0,40.0,40.0,32.0,63.0,72.0,24.6,Right,5.0,0.0,6.0,4.0,Medium,Source,7.0,0.0,0
PLID_18600,Larae Chism,18,M,England,6'6,204lbs,22.0,47.0,30.0,56.0,41.0,29.0,66.0,14.0,23.0,8.0,18.0,40.0,15.1,Right,6.4,0.0,2.8,4.0,Medium,Academy,4.0,0.0,1
PLID_15073,Marilou Cha,16,F,England,5'10,154lbs,38.0,65.0,62.0,52.0,55.0,45.0,10.0,23.0,35.0,24.0,40.0,54.0,28.5,Right,4.6,0.0,5.9,5.0,Medium,Academy,2.0,0.0,0
PLID_3091,Luisa Jimison,16,,Switzerland,5'10,165lbs,39.0,48.0,59.0,63.0,35.0,59.0,10.0,52.0,44.0,30.0,30.0,58.0,21.4,Right,5.0,0.0,6.0,4.0,Medium,Academy,1.0,0.0,0
PLID_19469,Pauletta Necessary,20,F,Germany,5'8,159lbs,70.0,90.0,85.0,62.0,60.0,53.0,10.0,54.0,70.0,38.0,60.0,61.0,28.6,Right,6.5,1.0,7.5,6.0,Medium,Unknown,5.0,0.0,1
PLID_22230,Nena Rosol,17,M,Greece,5'11,163lbs,63.0,58.0,64.0,88.0,40.0,68.0,11.0,62.0,61.0,27.0,47.0,70.0,23.9,Right,5.9,0.0,7.5,2.0,Medium,Academy,3.0,0.0,1
PLID_4610,Julius Geraci,19,F,Italy,6'4,185lbs,17.0,35.0,45.0,57.0,22.0,,69.0,22.0,30.0,8.0,16.0,42.0,15.8,Right,6.2,0.0,2.7,3.0,Medium,Academy,4.0,0.0,1
PLID_400,Kenny Kopec,21,F,Chile,5'10,161lbs,55.0,55.0,64.0,70.0,42.0,60.0,10.0,64.0,50.0,26.0,45.0,72.0,22.6,Right,6.0,1.0,8.1,0.0,Medium,Academy,6.0,0.0,1
PLID_6249,Deborah Adkins,28,M,Azerbaijan,5'11,165lbs,57.0,71.0,63.0,56.0,54.0,55.0,8.0,60.0,54.0,28.0,42.0,70.0,27.2,Right,5.7,0.0,7.5,6.0,Medium,Academy,14.0,0.0,0
PLID_22271,Bette Paramore,18,M,Japan,6'0,154lbs,12.0,12.0,50.0,61.0,8.0,23.0,53.0,9.0,28.0,5.0,8.0,32.0,7.5,Any,4.6,0.0,2.3,3.0,Medium,Academy,4.0,0.0,0
PLID_8184,Yang Barlow,26,F,Spain,5'10,158lbs,62.0,77.0,67.0,69.0,59.0,58.0,11.0,39.0,61.0,35.0,61.0,68.0,27.2,None,5.8,0.0,7.4,7.0,High,Academy,11.0,0.0,0
PLID_14950,Danny Lucian,31,M,Japan,5'10,160lbs,60.0,48.0,62.0,66.0,56.0,59.0,11.0,52.0,60.0,29.0,63.0,54.0,22.3,Left,6.6,1.0,5.3,3.0,Medium,Source,16.0,0.0,0
PLID_20923,America Badgett,16,M,England,5'10,167lbs,68.0,55.0,65.0,50.0,59.0,67.0,10.0,46.0,61.0,34.0,56.0,40.0,22.6,Right,6.2,0.0,5.4,2.0,Medium,Academy,2.0,0.0,1
PLID_3282,Gina Downs,26,F,England,6'0,179lbs,54.0,76.0,67.0,55.0,67.0,57.0,12.0,44.0,51.0,30.0,56.0,79.0,29.9,None,5.3,0.0,9.2,6.0,High,Unknown,12.0,0.0,0
PLID_19186,Sybil Freeborn,29,F,Spain,6'0,165lbs,13.0,48.0,61.0,73.0,16.0,48.0,66.0,18.0,20.0,6.0,21.0,50.0,17.5,Right,5.9,0.0,4.0,3.0,Medium,Academy,15.0,0.0,0
PLID_16442,Herma Gately,20,M,China PR,6'0,165lbs,30.0,48.0,70.0,64.0,40.0,40.0,9.0,53.0,34.0,14.0,29.0,64.0,22.8,Right,4.4,1.0,7.5,0.0,Medium,Academy,5.0,0.0,0
PLID_14425,Roslyn Pawlik,23,M,Ecuador,5'7,141lbs,73.0,72.0,83.0,57.0,61.0,55.0,11.0,37.0,64.0,40.0,63.0,66.0,30.1,Right,6.8,0.0,7.6,3.0,High,Source,8.0,0.0,1
PLID_1436,Pattie Payer,16,F,Poland,6'1,176lbs,,49.0,50.0,64.0,39.0,42.0,11.0,47.0,28.0,16.0,30.0,57.0,19.6,Right,3.8,1.0,5.7,3.0,Medium,Unknown,2.0,0.0,1
PLID_9298,Jong Libbey,27,F,Chile,6'0,170lbs,11.0,60.0,57.0,70.0,31.0,54.0,63.0,21.0,41.0,12.0,24.0,49.0,18.1,Left,5.9,,3.4,2.0,Medium,Academy,13.0,0.0,0
PLID_22880,Maudie Hoopes,26,F,Montenegro,6'3,187lbs,56.0,38.0,32.0,80.0,40.0,59.0,11.0,58.0,45.0,15.0,36.0,74.0,18.9,Right,5.6,1.0,6.7,4.0,Medium,Academy,12.0,0.0,0
PLID_4593,Rolf Rames,24,F,Portugal,5'11,176lbs,61.0,60.0,66.0,92.0,62.0,80.0,13.0,75.0,68.0,30.0,54.0,69.0,18.8,Any,7.0,37.0,,4.0,Medium,Academy,10.0,6.0,1
PLID_18018,Trinidad Cantor,16,F,Korea Republic,5'7,154lbs,57.0,66.0,70.0,73.0,58.0,43.0,11.0,29.0,45.0,26.0,52.0,54.0,26.0,,5.2,0.0,6.2,7.0,High,Source,1.0,0.0,1
PLID_13778,Augustus Knutsen,24,F,Italy,5'9,161lbs,74.0,79.0,77.0,55.0,70.0,73.0,9.0,35.0,72.0,40.0,70.0,63.0,29.5,Left,7.0,1.0,7.0,6.0,High,Academy,10.0,-999.0,1
